customer_id,full_name,phone_number,home_city,segment,join_date,tenure_months,avg_monthly_topup_idr,device_changes_last_12mo
CUST11120,Mutia Adriansyah,082969969423,Makassar,Prepaid,2026-04-02,3,164000,0
CUST11121,Farah Mustofa,089975976825,Makassar,Postpaid,2020-12-29,67,30000,1
CUST11122,"Gada Manullang, S.T.",085076046892,Jakarta,Prepaid,2023-01-18,42,83000,1
CUST11123,Marwata Tarihoran,087721802638,Denpasar,Prepaid,2023-07-17,36,52000,0
CUST11124,Chelsea Wahyudin,081239658695,Denpasar,Postpaid,2020-12-29,67,102000,1
CUST11125,"Unggul Yulianti, S.E.",087717274802,Bandung,Prepaid,2024-05-12,26,10000,0
CUST11126,Harto Utami,080670491655,Surabaya,Prepaid,2023-04-18,39,61000,0
CUST11127,Tari Pradipta,089416253003,Makassar,Prepaid,2025-06-06,13,119000,1
CUST11128,Safina Iswahyudi,081830431676,Denpasar,Prepaid,2026-06-01,1,119000,0
CUST11129,"Cinta Adriansyah, S.Kom",087057749111,Makassar,Postpaid,2026-02-01,5,93000,0
CUST11130,Citra Mustofa,080330304047,Pekanbaru,Postpaid,2026-06-01,1,102000,1
CUST11131,R.A. Padma Zulaika,085021782060,Pekanbaru,Postpaid,2023-05-18,38,102000,1
CUST11132,Ajeng Anggriawan,084079913363,Malang,Postpaid,2024-08-10,23,104000,0
CUST11133,"Jasmin Lazuardi, S.Farm",084665052507,Yogyakarta,Prepaid,2020-04-03,76,139000,0
CUST11134,"Diah Kuswandari, S.Pt",085831066233,Balikpapan,Prepaid,2024-09-09,22,108000,1
CUST11135,Harjo Irawan,082183644967,Medan,Postpaid,2026-06-01,1,34000,1
CUST11136,"Yani Jailani, S.IP",081319277262,Medan,Postpaid,2025-02-06,17,113000,0
CUST11137,Kartika Salahudin,083065825321,Balikpapan,Prepaid,2025-06-06,13,39000,0
CUST11138,Harjaya Mansur,084774379457,Makassar,Postpaid,2026-03-03,4,66000,0
CUST11139,"Murti Megantara, S.Pt",080100002047,Malang,Postpaid,2025-07-06,12,35000,0
CUST11140,Drs. Adika Suryatmi,080214804078,Surabaya,Prepaid,2025-04-07,15,129000,0
CUST11141,"Catur Farida, S.I.Kom",082988297609,Semarang,Postpaid,2025-03-08,16,70000,0
CUST11142,"Gabriella Utami, S.E.I",080028552747,Denpasar,Postpaid,2026-06-01,1,153000,1
CUST11143,Raisa Handayani,080604849500,Surabaya,Postpaid,2020-03-04,77,161000,0
CUST11144,"R.A. Clara Januar, S.E.I",087226916890,Semarang,Prepaid,2026-05-02,2,169000,0
CUST11145,"R. Lanjar Winarno, S.I.Kom",085777720385,Balikpapan,Prepaid,2020-09-30,70,109000,1
CUST11146,Iriana Mandala,087536453971,Makassar,Prepaid,2026-06-01,1,81000,0
CUST11147,Enteng Yuliarti,086490219645,Malang,Prepaid,2025-02-06,17,82000,0
CUST11148,Drajat Puspasari,088399136785,Malang,Postpaid,2025-09-04,10,124000,0
CUST11149,Ir. Tantri Sudiati,080415010961,Medan,Prepaid,2026-06-01,1,10000,1
CUST11150,Victoria Dongoran,084383958234,Medan,Prepaid,2025-07-06,12,10000,0
CUST11151,"Hj. Ilsa Putra, M.TI.",086488107511,Bandung,Postpaid,2025-10-04,9,72000,0
CUST11152,Drs. Fitriani Wijaya,082485080011,Bandung,Prepaid,2026-05-02,2,89000,1
CUST11153,Septi Habibi,080419605333,Malang,Prepaid,2025-08-05,11,105000,0
CUST11154,"KH. Xanana Permadi, M.Kom.",089656943247,Balikpapan,Postpaid,2026-05-02,2,105000,1
CUST11155,Carla Permadi,084589693970,Yogyakarta,Prepaid,2025-04-07,15,64000,1
CUST11156,Suci Riyanti,080286033643,Semarang,Postpaid,2025-12-03,7,132000,1
CUST11157,Karsana Budiman,082401879454,Yogyakarta,Prepaid,2022-06-22,49,60000,1
CUST11158,Jamalia Mustofa,083960564921,Pekanbaru,Postpaid,2025-07-06,12,98000,0
CUST11159,Zelda Purnawati,083118140789,Semarang,Postpaid,2023-05-18,38,83000,0
CUST11160,Karimah Palastri,083285478911,Palembang,Prepaid,2023-12-14,31,153000,3
CUST11161,"Cawuk Halimah, S.Pt",085436056614,Surabaya,Postpaid,2024-03-13,28,15000,0
CUST11162,Langgeng Hidayat,085402934998,Semarang,Prepaid,2025-07-06,12,10000,0
CUST11163,Eluh Pratama,081564932071,Bandung,Prepaid,2015-05-30,135,129000,0
CUST11164,Virman Halim,085211700716,Palembang,Prepaid,2024-04-12,27,45000,0
CUST11165,"dr. Jono Suwarno, M.TI.",080819881440,Balikpapan,Postpaid,2020-08-31,71,74000,3
CUST11166,"dr. Indra Wacana, S.Pt",086581158059,Palembang,Postpaid,2025-09-04,10,77000,0
CUST11167,"Kawaca Nasyiah, M.Ak",082783220487,Balikpapan,Postpaid,2025-09-04,10,168000,1
CUST11168,Estiawan Hutasoit,086936871678,Jakarta,Postpaid,2026-03-03,4,188000,1
CUST11169,Cindy Melani,082540545777,Malang,Postpaid,2023-11-14,32,31000,0
CUST11170,Respati Mangunsong,082269386984,Jakarta,Prepaid,2025-09-04,10,98000,0
CUST11171,Tgk. Hartaka Rahmawati,087855657136,Denpasar,Prepaid,2024-03-13,28,143000,1
CUST11172,"Prabowo Yulianti, S.Pt",085622225399,Makassar,Postpaid,2023-12-14,31,75000,0
CUST11173,Tami Fujiati,083385424678,Balikpapan,Postpaid,2025-12-03,7,183000,0
CUST11174,"Zulfa Permadi, S.Gz",081675245172,Surabaya,Prepaid,2024-10-09,21,11000,0
CUST11175,Bakianto Fujiati,085638833794,Medan,Postpaid,2025-03-08,16,90000,0
CUST11176,Jaeman Suryatmi,082013530824,Makassar,Postpaid,2023-12-14,31,88000,1
CUST11177,Cut Ira Widiastuti,088542964143,Yogyakarta,Postpaid,2025-04-07,15,71000,0
CUST11178,"Sakura Natsir, S.IP",081790015107,Surabaya,Postpaid,2024-08-10,23,10000,0
CUST11179,Nugraha Mandala,080601972226,Palembang,Postpaid,2022-01-23,54,133000,0
CUST11180,"Ajeng Marpaung, M.Kom.",083205719350,Semarang,Postpaid,2026-06-01,1,94000,1
CUST11181,Putri Maryati,085698124268,Surabaya,Prepaid,2023-04-18,39,128000,0
CUST11182,"H. Eka Marbun, S.I.Kom",081235532107,Medan,Prepaid,2023-10-15,33,91000,0
CUST11183,Pangestu Santoso,087363528475,Denpasar,Postpaid,2025-12-03,7,118000,0
CUST11184,"Devi Dabukke, S.Psi",084686376637,Makassar,Prepaid,2026-01-02,6,106000,1
CUST11185,"dr. Empluk Novitasari, S.Pt",083422264092,Medan,Postpaid,2024-09-09,22,12000,0
CUST11186,Tania Permata,084833347902,Pekanbaru,Prepaid,2026-05-02,2,88000,0
CUST11187,"Bahuwarna Mandasari, M.M.",083941865889,Medan,Prepaid,2025-12-03,7,33000,0
CUST11188,Tgk. Asman Mandasari,087090600942,Makassar,Prepaid,2023-03-19,40,128000,1
CUST11189,"Ir. Eli Uwais, S.E.",088141086578,Palembang,Prepaid,2026-03-03,4,109000,1
CUST11190,Vera Jailani,082441096072,Pekanbaru,Postpaid,2024-12-08,19,135000,3
CUST11191,Hj. Tari Latupono,081477192087,Surabaya,Postpaid,2022-05-23,50,131000,0
CUST11192,Opung Melani,085831482637,Yogyakarta,Prepaid,2026-01-02,6,74000,0
CUST11193,Artawan Budiman,084771609125,Denpasar,Postpaid,2026-04-02,3,103000,1
CUST11194,Arsipatra Halimah,085784657584,Denpasar,Prepaid,2024-05-12,26,116000,1
CUST11195,Kiandra Maryadi,089181009819,Semarang,Postpaid,2025-07-06,12,53000,0
CUST11196,Wadi Firgantoro,082047277457,Palembang,Prepaid,2019-02-08,90,107000,0
CUST11197,KH. Vino Yolanda,083199237321,Surabaya,Prepaid,2023-07-17,36,93000,1
CUST11198,Genta Sinaga,089892043645,Jakarta,Postpaid,2019-12-05,80,46000,1
CUST11199,Hamzah Simanjuntak,085098033501,Makassar,Postpaid,2024-11-08,20,74000,0
